State,District,Market,Variety,Crop,Arrivals_Tonnes,Min_Price,Max_Price,Modal_Price
Haryana,Gurgaon,Farukh Nagar,Other,Tomato,2,1000,1200,1000
Haryana,Gurgaon,Farukh Nagar,Other,Tomato,2,2000,2400,2000
Haryana,Gurgaon,Farukh Nagar,Other,Tomato,2,900,1200,900
Haryana,Gurgaon,Farukh Nagar,Other,Tomato,2,900,1300,900
Haryana,Gurgaon,Farukh Nagar,Other,Tomato,2,1500,2400,1500
Haryana,Gurgaon,Farukh Nagar,Other,Tomato,2,1000,1200,1000
Haryana,Gurgaon,Farukh Nagar,Other,Tomato,2,1100,1300,1100
Haryana,Gurgaon,Farukh Nagar,Other,Tomato,2,2000,2400,2000
Haryana,Gurgaon,Farukh Nagar,Other,Tomato,2,900,1400,900
Haryana,Gurgaon,Farukh Nagar,Other,Tomato,2,1000,1300,1000
Haryana,Gurgaon,Farukh Nagar,Other,Tomato,2,1000,1300,1000
Haryana,Gurgaon,Farukh Nagar,Other,Tomato,2,1800,2700,1800
Haryana,Gurgaon,Farukh Nagar,Other,Tomato,2,2000,2600,2000
Haryana,Gurgaon,Farukh Nagar,Other,Tomato,3,1500,2400,1500
Haryana,Gurgaon,Farukh Nagar,Other,Tomato,3,1500,2500,1500
Haryana,Gurgaon,Farukh Nagar,Other,Tomato,3,1500,2700,1500
Haryana,Gurgaon,Farukh Nagar,Other,Tomato,3,900,1100,900
Haryana,Gurgaon,Farukh Nagar,Other,Tomato,3,900,1100,900
Haryana,Gurgaon,Farukh Nagar,Other,Tomato,3,1400,2700,1400
Haryana,Gurgaon,Farukh Nagar,Other,Tomato,3,1500,2500,1500
Haryana,Gurgaon,Farukh Nagar,Other,Tomato,3,1500,2500,1500
Haryana,Gurgaon,Farukh Nagar,Other,Tomato,3,1700,2800,1700
Haryana,Gurgaon,Farukh Nagar,Other,Tomato,3,2600,4600,2600
Haryana,Gurgaon,Farukh Nagar,Other,Tomato,3,800,1000,800
Haryana,Gurgaon,Farukh Nagar,Other,Tomato,3,900,1100,900
Haryana,Gurgaon,Farukh Nagar,Other,Tomato,3,900,1100,900
Haryana,Gurgaon,Farukh Nagar,Other,Tomato,3,900,1100,900
Haryana,Gurgaon,Farukh Nagar,Other,Tomato,3,900,1400,900
Haryana,Gurgaon,Farukh Nagar,Other,Tomato,3,1000,1200,1000
Haryana,Gurgaon,Farukh Nagar,Other,Tomato,3,1400,2500,1400
Haryana,Gurgaon,Farukh Nagar,Other,Tomato,3,1500,2200,1500
Haryana,Gurgaon,Farukh Nagar,Other,Tomato,3,1500,2500,1500
Haryana,Gurgaon,Farukh Nagar,Other,Tomato,3,1500,2800,1500
Haryana,Gurgaon,Farukh Nagar,Other,Tomato,3,1900,2400,1900
Haryana,Gurgaon,Farukh Nagar,Other,Tomato,3,800,1000,800
Haryana,Gurgaon,Farukh Nagar,Other,Tomato,3,900,1100,900
Haryana,Gurgaon,Farukh Nagar,Other,Tomato,3,900,1300,900
Haryana,Gurgaon,Farukh Nagar,Other,Tomato,3,1000,1300,1000
Haryana,Gurgaon,Farukh Nagar,Other,Tomato,3,1400,2500,1400
Haryana,Gurgaon,Farukh Nagar,Other,Tomato,3,1500,2800,1500
Haryana,Gurgaon,Farukh Nagar,Other,Tomato,3,1600,2500,1600
Haryana,Gurgaon,Farukh Nagar,Other,Tomato,3,2000,2500,2000
Haryana,Gurgaon,Farukh Nagar,Other,Tomato,3,2500,5000,2500
Haryana,Gurgaon,Farukh Nagar,Other,Tomato,3,900,1100,900
Haryana,Gurgaon,Farukh Nagar,Other,Tomato,3,1000,1200,1000
Haryana,Gurgaon,Farukh Nagar,Other,Tomato,3,1000,1400,1000
Haryana,Gurgaon,Farukh Nagar,Other,Tomato,3,1000,1400,1000
Haryana,Gurgaon,Farukh Nagar,Other,Tomato,3,1500,2400,1500
Haryana,Gurgaon,Farukh Nagar,Other,Tomato,3,1600,2500,1600
Haryana,Gurgaon,Farukh Nagar,Other,Tomato,3,1600,2600,1600
Haryana,Gurgaon,Farukh Nagar,Other,Tomato,3,1600,2600,1600
Haryana,Gurgaon,Farukh Nagar,Other,Tomato,3,1700,2800,1700
Haryana,Gurgaon,Farukh Nagar,Other,Tomato,3,2500,4000,2500
Haryana,Gurgaon,Farukh Nagar,Other,Tomato,3,2700,4700,2700
Haryana,Gurgaon,Farukh Nagar,Other,Tomato,3,3000,5400,3000
Haryana,Gurgaon,Farukh Nagar,Other,Tomato,3,900,1100,900
Haryana,Gurgaon,Farukh Nagar,Other,Tomato,3,900,1200,900
Haryana,Gurgaon,Farukh Nagar,Other,Tomato,3,1000,1200,1000
Haryana,Gurgaon,Farukh Nagar,Other,Tomato,3,1000,1400,1000
Haryana,Gurgaon,Farukh Nagar,Other,Tomato,3,2000,2500,2000
Haryana,Gurgaon,Farukh Nagar,Other,Tomato,3,2400,4000,2400
Haryana,Gurgaon,Farukh Nagar,Other,Tomato,3,2500,5200,2500
Haryana,Gurgaon,Farukh Nagar,Other,Tomato,3,2600,3800,2600
Haryana,Gurgaon,Farukh Nagar,Other,Tomato,3,2600,3800,2600
Haryana,Gurgaon,Farukh Nagar,Other,Tomato,3,2800,4800,2800
Haryana,Gurgaon,Farukh Nagar,Other,Tomato,3,800,1100,800
Haryana,Gurgaon,Farukh Nagar,Other,Tomato,3,800,1100,800
Haryana,Gurgaon,Farukh Nagar,Other,Tomato,3,900,1000,900
Haryana,Gurgaon,Farukh Nagar,Other,Tomato,3,900,1100,900
Haryana,Gurgaon,Farukh Nagar,Other,Tomato,3,1000,1200,1000
Haryana,Gurgaon,Farukh Nagar,Other,Tomato,3,1800,2400,1800
Haryana,Gurgaon,Farukh Nagar,Other,Tomato,3,1800,2500,1800
Haryana,Gurgaon,Farukh Nagar,Other,Tomato,3,1800,3500,1800
Haryana,Gurgaon,Farukh Nagar,Other,Tomato,3,2100,2600,2100
Haryana,Gurgaon,Farukh Nagar,Other,Tomato,3,2100,2600,2100
Haryana,Gurgaon,Farukh Nagar,Other,Tomato,3,2100,2700,2100
Haryana,Gurgaon,Farukh Nagar,Other,Tomato,3,2800,4800,2800
Haryana,Gurgaon,Farukh Nagar,Other,Tomato,3,900,1100,900
Haryana,Gurgaon,Farukh Nagar,Other,Tomato,3,1000,1200,1000
Haryana,Gurgaon,Farukh Nagar,Other,Tomato,3,1000,1200,1000
Haryana,Gurgaon,Farukh Nagar,Other,Tomato,3,1000,1200,1000
Haryana,Gurgaon,Farukh Nagar,Other,Tomato,3,1000,1400,1000
Haryana,Gurgaon,Farukh Nagar,Other,Tomato,3,1900,2300,1900
Haryana,Gurgaon,Farukh Nagar,Other,Tomato,3,1900,2400,1900
Haryana,Gurgaon,Farukh Nagar,Other,Tomato,3,1900,2400,1900
Haryana,Gurgaon,Farukh Nagar,Other,Tomato,3,1900,2500,1900
Haryana,Gurgaon,Farukh Nagar,Other,Tomato,3,2000,2400,2000
Haryana,Gurgaon,Farukh Nagar,Other,Tomato,3,2000,2500,2000
Haryana,Gurgaon,Farukh Nagar,Other,Tomato,3,2000,2600,2000
Haryana,Gurgaon,Farukh Nagar,Other,Tomato,3,2100,2600,2100
Haryana,Gurgaon,Farukh Nagar,Other,Tomato,3,2600,3900,2600
Haryana,Gurgaon,Farukh Nagar,Other,Tomato,3,900,1400,900
Haryana,Gurgaon,Farukh Nagar,Other,Tomato,3,1300,2500,1300
Haryana,Gurgaon,Farukh Nagar,Other,Tomato,3,1500,2500,1500
Haryana,Gurgaon,Farukh Nagar,Other,Tomato,3,1500,2500,1500
Haryana,Gurgaon,Farukh Nagar,Other,Tomato,3,2000,2500,2000
Haryana,Gurgaon,Farukh Nagar,Other,Tomato,3,2800,4700,2800
Haryana,Gurgaon,Farukh Nagar,Other,Tomato,3,900,1200,900
Haryana,Gurgaon,Farukh Nagar,Other,Tomato,3,1000,1600,1000
Haryana,Gurgaon,Farukh Nagar,Other,Tomato,3,1100,1500,1100
Haryana,Gurgaon,Farukh Nagar,Other,Tomato,3,1600,3000,1600
Haryana,Gurgaon,Farukh Nagar,Other,Tomato,3,1700,2800,1700
Haryana,Gurgaon,Farukh Nagar,Other,Tomato,3,1800,3500,1800
Haryana,Gurgaon,Farukh Nagar,Other,Tomato,3,2000,2700,2000
Haryana,Gurgaon,Farukh Nagar,Other,Tomato,3,2800,4000,2800
Haryana,Gurgaon,Farukh Nagar,Other,Tomato,4,900,1200,900
Haryana,Gurgaon,Farukh Nagar,Other,Tomato,4,900,1200,900
Haryana,Gurgaon,Farukh Nagar,Other,Tomato,4,900,1300,900
Haryana,Gurgaon,Farukh Nagar,Other,Tomato,4,900,1400,900
Haryana,Gurgaon,Farukh Nagar,Other,Tomato,4,900,1400,900
Haryana,Gurgaon,Farukh Nagar,Other,Tomato,4,1000,1500,1000
Haryana,Gurgaon,Farukh Nagar,Other,Tomato,4,1000,1500,1000
Haryana,Gurgaon,Farukh Nagar,Other,Tomato,4,1000,1500,1000
Haryana,Gurgaon,Farukh Nagar,Other,Tomato,4,1000,1500,1000
Haryana,Gurgaon,Farukh Nagar,Other,Tomato,4,1100,1500,1100
Haryana,Gurgaon,Farukh Nagar,Other,Tomato,4,1100,1500,1100
Haryana,Gurgaon,Farukh Nagar,Other,Tomato,4,1200,1500,1200
Haryana,Gurgaon,Farukh Nagar,Other,Tomato,4,1600,2900,1600
Haryana,Gurgaon,Farukh Nagar,Other,Tomato,4,1700,2800,1700
Haryana,Gurgaon,Farukh Nagar,Other,Tomato,4,1900,2500,1900
Haryana,Gurgaon,Farukh Nagar,Other,Tomato,4,2000,2500,2000
Haryana,Gurgaon,Farukh Nagar,Other,Tomato,4,2500,3800,2500
Haryana,Gurgaon,Farukh Nagar,Other,Tomato,4,900,1100,900
Haryana,Gurgaon,Farukh Nagar,Other,Tomato,4,900,1200,900
Haryana,Gurgaon,Farukh Nagar,Other,Tomato,4,900,1300,900
Haryana,Gurgaon,Farukh Nagar,Other,Tomato,4,1000,1200,1000
Haryana,Gurgaon,Farukh Nagar,Other,Tomato,4,1000,1300,1000
Haryana,Gurgaon,Farukh Nagar,Other,Tomato,4,800,1300,800
Haryana,Gurgaon,Farukh Nagar,Other,Tomato,4,900,1300,900
Haryana,Gurgaon,Farukh Nagar,Other,Tomato,4,1000,1400,1000
Haryana,Gurgaon,Farukh Nagar,Other,Tomato,4,1000,1400,1000
Haryana,Gurgaon,Farukh Nagar,Other,Tomato,4,1000,1500,1000
Haryana,Gurgaon,Farukh Nagar,Other,Tomato,4,2100,2600,2100
Haryana,Gurgaon,Farukh Nagar,Other,Tomato,4,2600,3700,2600
Haryana,Gurgaon,Farukh Nagar,Other,Tomato,4,900,1300,900
Haryana,Gurgaon,Farukh Nagar,Other,Tomato,4,1100,1600,1100
Haryana,Gurgaon,Farukh Nagar,Other,Tomato,4,1200,1600,1200
Haryana,Gurgaon,Farukh Nagar,Other,Tomato,4,1400,2600,1400
Haryana,Gurgaon,Farukh Nagar,Other,Tomato,4,1000,1200,1000
Haryana,Gurgaon,Farukh Nagar,Other,Tomato,4,1000,1200,1000
Haryana,Gurgaon,Farukh Nagar,Other,Tomato,4,1000,1500,1000
Haryana,Gurgaon,Farukh Nagar,Other,Tomato,4,1000,1500,1000
Haryana,Gurgaon,Farukh Nagar,Other,Tomato,4,2200,3500,2200
Haryana,Gurgaon,Farukh Nagar,Other,Tomato,4,2200,4000,2200
Haryana,Gurgaon,Farukh Nagar,Other,Tomato,4,2400,3900,2400
Haryana,Gurgaon,Farukh Nagar,Other,Tomato,4,900,1300,900
Haryana,Gurgaon,Farukh Nagar,Other,Tomato,4,1000,1200,1000
Haryana,Gurgaon,Farukh Nagar,Other,Tomato,4,1000,1400,1000
Haryana,Gurgaon,Farukh Nagar,Other,Tomato,4,1200,1400,1200
Haryana,Gurgaon,Farukh Nagar,Other,Tomato,4,2400,4000,2400
Haryana,Gurgaon,Farukh Nagar,Other,Tomato,4,900,1100,900
Haryana,Gurgaon,Farukh Nagar,Other,Tomato,4,1100,1400,1100
Haryana,Gurgaon,Farukh Nagar,Other,Tomato,4,2500,3500,2500
Haryana,Gurgaon,Farukh Nagar,Other,Tomato,4,2500,4500,2500
Haryana,Gurgaon,Farukh Nagar,Other,Tomato,4,1000,1400,1400
Haryana,Gurgaon,Farukh Nagar,Other,Tomato,4,1100,1500,1100
Haryana,Gurgaon,Farukh Nagar,Other,Tomato,4,1400,2500,1400
Haryana,Gurgaon,Farukh Nagar,Other,Tomato,4,1800,3500,1800
Haryana,Gurgaon,Farukh Nagar,Other,Tomato,4,2500,3800,2500
Haryana,Gurgaon,Farukh Nagar,Other,Tomato,4,2500,4800,2500
Haryana,Gurgaon,Farukh Nagar,Other,Tomato,4,2500,5200,2500
Haryana,Gurgaon,Farukh Nagar,Other,Tomato,4,2600,5000,2600
Haryana,Gurgaon,Farukh Nagar,Other,Tomato,5,1000,1300,1000
Haryana,Gurgaon,Farukh Nagar,Other,Tomato,5,2400,5200,2400
Haryana,Gurgaon,Farukh Nagar,Other,Tomato,5,2500,3800,2500
Haryana,Gurgaon,Farukh Nagar,Other,Tomato,5,2600,5500,2600
Haryana,Gurgaon,Farukh Nagar,Other,Tomato,5,1600,2700,1600
Haryana,Gurgaon,Farukh Nagar,Other,Tomato,5,1000,1500,1000
Haryana,Gurgaon,Farukh Nagar,Other,Tomato,5,1000,1500,1000
Haryana,Gurgaon,Farukh Nagar,Other,Tomato,5,1100,1400,1100
Haryana,Gurgaon,Farukh Nagar,Other,Tomato,5,2400,4000,2400
Haryana,Gurgaon,Farukh Nagar,Other,Tomato,5,2400,5000,2400
Haryana,Gurgaon,Farukh Nagar,Other,Tomato,5,2000,2500,2000
Haryana,Gurgaon,Farukh Nagar,Other,Tomato,5,2500,5300,2500
Haryana,Gurgaon,Farukh Nagar,Other,Tomato,5,2600,4600,2600
Haryana,Gurgaon,Farukh Nagar,Other,Tomato,5,900,1300,900
Haryana,Gurgaon,Farukh Nagar,Other,Tomato,5,2400,5200,2400
Haryana,Gurgaon,Farukh Nagar,Other,Tomato,5,1800,3500,1800
Haryana,Gurgaon,Farukh Nagar,Other,Tomato,6,1700,3400,1700
Haryana,Gurgaon,Farukh Nagar,Other,Tomato,6,900,1300,900
Haryana,Gurgaon,Farukh Nagar,Other,Tomato,6,2000,2600,2000
Haryana,Gurgaon,Farukh Nagar,Other,Tomato,6,900,1400,900
Haryana,Gurgaon,Farukh Nagar,Other,Tomato,6,1000,1500,1000
Haryana,Gurgaon,Farukh Nagar,Other,Tomato,6,1700,3400,1700
Haryana,Gurgaon,Pataudi,Other,Tomato,1,3500,4200,4000
Haryana,Gurgaon,Pataudi,Other,Tomato,1,3500,4000,3800
Haryana,Gurgaon,Pataudi,Other,Tomato,1,3400,4000,3800
Haryana,Gurgaon,Pataudi,Other,Tomato,1,5000,5200,5100
Haryana,Gurgaon,Pataudi,Other,Tomato,1,3500,4000,3800
Haryana,Gurgaon,Pataudi,Other,Tomato,1,3500,4500,4000
Haryana,Gurgaon,Pataudi,Other,Tomato,2,2500,3000,2800
Haryana,Gurgaon,Pataudi,Other,Tomato,2,3000,3300,3200
Haryana,Gurgaon,Pataudi,Other,Tomato,2,3800,4500,4000
Haryana,Gurgaon,Pataudi,Other,Tomato,2,3500,4000,3800
Haryana,Gurgaon,Pataudi,Other,Tomato,2,5000,5500,5200
Haryana,Gurgaon,Pataudi,Other,Tomato,2,700,800,750
Haryana,Gurgaon,Pataudi,Other,Tomato,2,1800,2100,2000
Haryana,Gurgaon,Pataudi,Other,Tomato,2,2000,2300,2200
Haryana,Gurgaon,Pataudi,Other,Tomato,2,2800,3200,3000
Haryana,Gurgaon,Pataudi,Other,Tomato,2,3000,4500,4000
Haryana,Gurgaon,Pataudi,Other,Tomato,2,3000,3500,3200
Haryana,Gurgaon,Pataudi,Other,Tomato,2,3500,4000,3800
Haryana,Gurgaon,Pataudi,Other,Tomato,2,500,700,600
Haryana,Gurgaon,Pataudi,Other,Tomato,3,3000,3500,3200
Haryana,Gurgaon,Pataudi,Other,Tomato,3,3000,3500,3200
Haryana,Gurgaon,Pataudi,Other,Tomato,3,800,1000,900
Haryana,Gurgaon,Pataudi,Other,Tomato,3,7000,8000,7500
Haryana,Gurgaon,Pataudi,Other,Tomato,3,3300,3800,3500
Haryana,Gurgaon,Pataudi,Other,Tomato,3,6000,8000,7000
Haryana,Gurgaon,Pataudi,Other,Tomato,3,2500,3000,2800
Haryana,Gurgaon,Pataudi,Other,Tomato,3,3800,4200,4000
Haryana,Gurgaon,Pataudi,Other,Tomato,3,1600,2000,1800
Haryana,Gurgaon,Pataudi,Other,Tomato,3,3300,4000,3500
Haryana,Gurgaon,Pataudi,Other,Tomato,3,6000,6300,6200
Haryana,Gurgaon,Pataudi,Other,Tomato,3,800,1000,900
Haryana,Gurgaon,Pataudi,Other,Tomato,3,2200,4000,3500
Haryana,Gurgaon,Pataudi,Other,Tomato,3,3000,3600,3200
Haryana,Gurgaon,Pataudi,Other,Tomato,3,3500,4000,3800
Haryana,Gurgaon,Pataudi,Other,Tomato,3,3000,3200,3100
Haryana,Gurgaon,Pataudi,Other,Tomato,3,3400,4000,3800
Haryana,Gurgaon,Pataudi,Other,Tomato,4,800,950,900
Haryana,Gurgaon,Pataudi,Other,Tomato,4,800,1000,900
Haryana,Gurgaon,Pataudi,Other,Tomato,4,2000,2500,2200
Haryana,Gurgaon,Pataudi,Other,Tomato,4,3000,3600,3200
Haryana,Gurgaon,Pataudi,Other,Tomato,4,700,900,800
Haryana,Gurgaon,Pataudi,Other,Tomato,4,1800,2100,2000
Haryana,Gurgaon,Pataudi,Other,Tomato,4,3000,3500,3200
Haryana,Gurgaon,Pataudi,Other,Tomato,4,3500,4000,3800
Haryana,Gurgaon,Pataudi,Other,Tomato,4,800,1000,900
Haryana,Gurgaon,Pataudi,Other,Tomato,4,3000,3500,3200
Haryana,Gurgaon,Pataudi,Other,Tomato,4,4000,5000,4500
Haryana,Gurgaon,Pataudi,Other,Tomato,4,4000,8000,6000
Haryana,Gurgaon,Pataudi,Other,Tomato,4,5000,6000,5500
Haryana,Gurgaon,Pataudi,Other,Tomato,4,2400,4200,3500
Haryana,Gurgaon,Pataudi,Other,Tomato,4,5000,5200,5100
Haryana,Gurgaon,Pataudi,Other,Tomato,4,5000,6000,5500
Haryana,Gurgaon,Pataudi,Other,Tomato,4,800,1000,900
Haryana,Gurgaon,Pataudi,Other,Tomato,4,900,1100,1000
Haryana,Gurgaon,Pataudi,Other,Tomato,4,2000,2500,2200
Haryana,Gurgaon,Pataudi,Other,Tomato,4,800,1000,900
Haryana,Gurgaon,Pataudi,Other,Tomato,4,1800,2000,1900
Haryana,Gurgaon,Pataudi,Other,Tomato,5,400,600,500
Haryana,Gurgaon,Pataudi,Other,Tomato,5,1200,1400,1300
Haryana,Gurgaon,Pataudi,Other,Tomato,5,2000,2500,2200
Haryana,Gurgaon,Pataudi,Other,Tomato,5,5000,5500,5200
Haryana,Gurgaon,Pataudi,Other,Tomato,5,700,900,800
Haryana,Gurgaon,Pataudi,Other,Tomato,5,900,1000,950
Haryana,Gurgaon,Pataudi,Other,Tomato,5,2800,3200,3000
Haryana,Gurgaon,Pataudi,Other,Tomato,5,5000,5800,5200
Haryana,Gurgaon,Pataudi,Other,Tomato,5,500,600,550
Haryana,Gurgaon,Pataudi,Other,Tomato,5,500,700,600
Haryana,Gurgaon,Pataudi,Other,Tomato,5,800,1000,900
Haryana,Gurgaon,Pataudi,Other,Tomato,5,3000,3300,3200
Haryana,Gurgaon,Pataudi,Other,Tomato,5,400,600,500
Haryana,Gurgaon,Pataudi,Other,Tomato,5,3000,3300,3200
Haryana,Gurgaon,Pataudi,Other,Tomato,5,1500,5000,3500
Haryana,Gurgaon,Pataudi,Other,Tomato,5,4000,8000,6000
Haryana,Gurgaon,Pataudi,Other,Tomato,5,700,1200,900
Haryana,Gurgaon,Pataudi,Other,Tomato,5,1000,1100,1050
Haryana,Gurgaon,Pataudi,Other,Tomato,5,4500,5200,5000
Haryana,Gurgaon,Pataudi,Other,Tomato,6,900,1100,1000
Haryana,Gurgaon,Pataudi,Other,Tomato,6,900,1100,1000
Haryana,Gurgaon,Pataudi,Other,Tomato,6,400,600,500
Haryana,Gurgaon,Pataudi,Other,Tomato,6,2000,2300,2200
Haryana,Gurgaon,Pataudi,Other,Tomato,6,2600,2800,2700
Haryana,Gurgaon,Pataudi,Other,Tomato,6,3000,3500,3200
Haryana,Gurgaon,Pataudi,Other,Tomato,6,800,1000,900
Haryana,Gurgaon,Pataudi,Other,Tomato,6,2000,2500,2200
Haryana,Gurgaon,Pataudi,Other,Tomato,6,1400,1600,1500
Haryana,Gurgaon,Pataudi,Other,Tomato,6,1800,2000,1900
Haryana,Gurgaon,Pataudi,Other,Tomato,6,400,600,500
Haryana,Gurgaon,Pataudi,Other,Tomato,6,800,1000,900
Haryana,Gurgaon,Pataudi,Other,Tomato,6,800,1000,900
Haryana,Gurgaon,Pataudi,Other,Tomato,6,3000,3300,3200
Haryana,Gurgaon,Pataudi,Other,Tomato,6,2000,2500,2200
Haryana,Gurgaon,Pataudi,Other,Tomato,7,2000,3500,3000
Haryana,Gurgaon,Pataudi,Other,Tomato,7,5000,5800,5500
Haryana,Gurgaon,Pataudi,Other,Tomato,7,1000,1200,1100
Haryana,Gurgaon,Pataudi,Other,Tomato,7,1300,1500,1400
Haryana,Gurgaon,Pataudi,Other,Tomato,7,500,700,600
Haryana,Gurgaon,Pataudi,Other,Tomato,7,800,1000,900
Haryana,Gurgaon,Pataudi,Other,Tomato,7,3000,4000,3500
Haryana,Gurgaon,Pataudi,Other,Tomato,7,400,600,500
Haryana,Gurgaon,Pataudi,Other,Tomato,7,800,1000,900
Haryana,Gurgaon,Pataudi,Other,Tomato,7,600,800,700
Haryana,Gurgaon,Pataudi,Other,Tomato,7,1700,2000,1800
Haryana,Gurgaon,Pataudi,Other,Tomato,7,700,1000,800
Haryana,Gurgaon,Pataudi,Other,Tomato,7,2000,2200,2100
Haryana,Gurgaon,Pataudi,Other,Tomato,8,1400,3300,2000
Haryana,Gurgaon,Pataudi,Other,Tomato,8,1800,3500,2500
Haryana,Gurgaon,Pataudi,Other,Tomato,8,2300,2850,2500
Haryana,Gurgaon,Pataudi,Other,Tomato,8,1300,1500,1400
Haryana,Gurgaon,Pataudi,Other,Tomato,8,2500,3300,2800
Haryana,Gurgaon,Pataudi,Other,Tomato,8,2700,3500,3000
Haryana,Gurgaon,Pataudi,Other,Tomato,8,700,900,800
Haryana,Gurgaon,Pataudi,Other,Tomato,8,900,1200,1000
Haryana,Gurgaon,Pataudi,Other,Tomato,8,800,1000,900
Haryana,Gurgaon,Pataudi,Other,Tomato,8,1000,1500,1200
Haryana,Gurgaon,Pataudi,Other,Tomato,8,1800,2200,2000
Haryana,Gurgaon,Pataudi,Other,Tomato,8,2000,4000,3000
Haryana,Gurgaon,Pataudi,Other,Tomato,8,800,1000,900
Haryana,Gurgaon,Pataudi,Other,Tomato,8,800,1100,900
Haryana,Gurgaon,Pataudi,Other,Tomato,8,1000,1200,1100
Haryana,Gurgaon,Pataudi,Other,Tomato,8,800,1000,900
Haryana,Gurgaon,Pataudi,Other,Tomato,9,800,1000,900
Haryana,Gurgaon,Pataudi,Other,Tomato,9,3000,3400,3200
Haryana,Gurgaon,Pataudi,Other,Tomato,9,800,900,850
Haryana,Gurgaon,Pataudi,Other,Tomato,9,1000,1200,1100
Haryana,Gurgaon,Pataudi,Other,Tomato,9,800,1000,900
Haryana,Gurgaon,Pataudi,Other,Tomato,9,800,1000,900
Haryana,Gurgaon,Pataudi,Other,Tomato,9,700,900,800
Haryana,Gurgaon,Pataudi,Other,Tomato,9,700,1000,900
Haryana,Gurgaon,Pataudi,Other,Tomato,9,800,1000,900
Haryana,Gurgaon,Pataudi,Other,Tomato,9,800,1000,900
Haryana,Gurgaon,Pataudi,Other,Tomato,9,1000,1200,1100
Haryana,Gurgaon,Pataudi,Other,Tomato,9,800,1000,900
Haryana,Gurgaon,Pataudi,Other,Tomato,9,900,1000,950
Haryana,Gurgaon,Pataudi,Other,Tomato,9,800,1000,900
Haryana,Gurgaon,Pataudi,Other,Tomato,9,900,1000,950
Haryana,Gurgaon,Pataudi,Other,Tomato,10,900,1100,950
Haryana,Gurgaon,Pataudi,Other,Tomato,10,900,1100,1000
Haryana,Gurgaon,Pataudi,Other,Tomato,10,700,1000,900
Haryana,Gurgaon,Pataudi,Other,Tomato,10,800,1000,900
Haryana,Gurgaon,Pataudi,Other,Tomato,10,800,1000,900
Haryana,Gurgaon,Pataudi,Other,Tomato,10,1000,1200,1100
Haryana,Gurgaon,Pataudi,Other,Tomato,10,1000,1200,1100
Haryana,Gurgaon,Pataudi,Other,Tomato,10,500,800,600
Haryana,Gurgaon,Pataudi,Other,Tomato,10,800,1000,900
Haryana,Gurgaon,Pataudi,Other,Tomato,10,800,1000,900
Haryana,Gurgaon,Pataudi,Other,Tomato,10,700,1000,800
Haryana,Gurgaon,Pataudi,Other,Tomato,11,800,1000,900
Haryana,Gurgaon,Pataudi,Other,Tomato,11,800,1100,900
Haryana,Gurgaon,Pataudi,Other,Tomato,11,800,1100,900
Haryana,Gurgaon,Pataudi,Other,Tomato,11,800,1000,900
Haryana,Gurgaon,Pataudi,Other,Tomato,11,2500,3200,3000
Haryana,Gurgaon,Pataudi,Other,Tomato,11,500,700,600
Haryana,Gurgaon,Pataudi,Other,Tomato,11,900,1300,1200
Haryana,Gurgaon,Pataudi,Other,Tomato,11,1000,1200,1100
Haryana,Gurgaon,Pataudi,Other,Tomato,11,800,1000,900
Haryana,Gurgaon,Pataudi,Other,Tomato,11,1000,1200,1100
Haryana,Gurgaon,Pataudi,Other,Tomato,11,1800,2500,2000
Haryana,Gurgaon,Pataudi,Other,Tomato,11,1700,2000,1800
Haryana,Gurgaon,Pataudi,Other,Tomato,11,800,1000,900
Haryana,Gurgaon,Pataudi,Other,Tomato,11,900,1100,1000
Haryana,Gurgaon,Pataudi,Other,Tomato,11,1000,1200,1100
Haryana,Gurgaon,Pataudi,Other,Tomato,12,900,1100,1000
Haryana,Gurgaon,Pataudi,Other,Tomato,12,1300,1500,1400
Haryana,Gurgaon,Pataudi,Other,Tomato,12,900,1000,950
Haryana,Gurgaon,Pataudi,Other,Tomato,12,800,900,850
Haryana,Gurgaon,Pataudi,Other,Tomato,12,1000,1200,1100
Haryana,Gurgaon,Pataudi,Other,Tomato,12,800,1000,900
Haryana,Gurgaon,Pataudi,Other,Tomato,13,1400,1600,1500
Haryana,Gurgaon,Pataudi,Other,Tomato,13,3500,8000,5000
Haryana,Gurgaon,Pataudi,Other,Tomato,13,800,1000,900
Haryana,Gurgaon,Pataudi,Other,Tomato,13,700,1200,900
Haryana,Gurgaon,Pataudi,Other,Tomato,13,900,1300,1000
Haryana,Gurgaon,Pataudi,Other,Tomato,13,700,1000,900
Haryana,Gurgaon,Pataudi,Other,Tomato,13,800,1000,900
Haryana,Gurgaon,Pataudi,Other,Tomato,13,900,1100,1000
Haryana,Gurgaon,Pataudi,Other,Tomato,13,800,900,850
Haryana,Gurgaon,Pataudi,Other,Tomato,13,800,1000,900
Haryana,Gurgaon,Pataudi,Other,Tomato,13,900,1100,1000
Haryana,Gurgaon,Pataudi,Other,Tomato,14,500,1000,800
Haryana,Gurgaon,Pataudi,Other,Tomato,14,800,1000,900
Haryana,Gurgaon,Pataudi,Other,Tomato,14,800,1000,900
Haryana,Gurgaon,Pataudi,Other,Tomato,14,1000,1200,1100
Haryana,Gurgaon,Pataudi,Other,Tomato,14,800,1000,900
Haryana,Gurgaon,Pataudi,Other,Tomato,14,800,1000,900
Haryana,Gurgaon,Pataudi,Other,Tomato,14,1300,2000,1800
